TX Hash,TX Index,Block Number,Gas Used,Timestamp,Pool address,Token 0,Token 1
0x9d1bcc121a37210769114324f263bd91dcde1476fb4f0800cdd6f5cac1e9050c,1,126912655,575763,0,0xb6dd51d5425861c808fd60827ab6cfbffe604959,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFEa7a6a0B346362BF88A9e4A88416B77a57D6c2A
0xce1d58351c3672342bb504e701f14d443ddf48d9499d25d73024d1204d1c4dd9,1,126912697,796869,0,0xac511777f53cde22a7fba26a3e7debd12b6d409c,0x3B30dC1A36bF8D2ef112Ea9efe2c9Dc7BeBABf55,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0xc56d3287bd22241cc3d96f3afce76e90a4ad490e9b85d46bacbbad932e869801,1,126912699,1043275,0,0x4bd82226469519cb9336303ba2de3897d7ec2a15,0x371c7ec6D8039ff7933a2AA28EB827Ffe1F52f07,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0x9e81b38b925380c085f4a5fb8857c787916120f2416c44d50c1bbfc0b211f5cf,1,126912726,274376,0,0x4bd82226469519cb9336303ba2de3897d7ec2a15,0x371c7ec6D8039ff7933a2AA28EB827Ffe1F52f07,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0x127b1d26a682b778a2a85929ab590079f557098dd68bbbcafc65e62685584f33,1,126912741,1110603,0,0x905dfcd5649217c42684f23958568e533c711aa3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8
0x41ad62e49d591ed517a50dd826dbd69ad4b868cfb5058959aab1f873eba1fad6,1,126912759,2726859,0,0x052f7890e50fb5b921bcab3b10b79a58a3b9d40f,0x3F56e0c36d275367b8C502090EDF38289b3dEa0d,0x6A7661795C374c0bFC635934efAddFf3A7Ee23b6
0x41ad62e49d591ed517a50dd826dbd69ad4b868cfb5058959aab1f873eba1fad6,1,126912759,2726859,0,0x052f7890e50fb5b921bcab3b10b79a58a3b9d40f,0x3F56e0c36d275367b8C502090EDF38289b3dEa0d,0x6A7661795C374c0bFC635934efAddFf3A7Ee23b6
0x3f72cf2f1619402cd01ea4d8939ba99130d5759cde4fb4141d97923a8bdb66a3,2,126912771,1457394,0,0x60f7116d7c451ac5a5159f60fc5fc36336b742c4,0x7698Ac5D15bb3Ba7185adCBff32A80ebD9d0709B,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0x4b1ec0df4ece3c0c6c72d0f3020c92f213ac27d9dc60b30370e1f6290e1832c6,1,126912816,806561,0,0x905dfcd5649217c42684f23958568e533c711aa3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8
0xc58a67c738148310a8cff40fd5ef7e6965beba4d6a0fc8f54a683eb7755e0dc4,1,126912891,685709,0,0x9a8d82568cbe5ccabbfd7c6a44d00231aa547898,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8
0x5497105bf87035ba639cb770a3a5a3261c0cc5b8a434cbfadd1008cdd0245414,1,126912940,1494043,0,0x9debdcca77ddf6f89a048bd8e1dd6270b82fe8e1,0x9483ab65847A447e36d21af1CaB8C87e9712ff93,0xaf88d065e77c8cC2239327C5EDb3A432268e5831
0x5497105bf87035ba639cb770a3a5a3261c0cc5b8a434cbfadd1008cdd0245414,1,126912940,1494043,0,0x9debdcca77ddf6f89a048bd8e1dd6270b82fe8e1,0x9483ab65847A447e36d21af1CaB8C87e9712ff93,0xaf88d065e77c8cC2239327C5EDb3A432268e5831
0x5ebf40a0293f7ce0a91fdf23cb841af22984fca945358752c8afee83e5a7b465,1,126913031,802740,0,0xb7e50106a5bd3cf21af210a755f9c8740890a8c9,0x539bdE0d7Dbd336b79148AA742883198BBF60342,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0xff942be9be0c44f520fb4ff8e28219dd8ba4790c26b5dd036d84b1e5d3d4c3f4,2,126913044,581638,0,0x905dfcd5649217c42684f23958568e533c711aa3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8
0xfc112ebc9825045718b628d4afc7c9c8f53c538b29db94faa63ed29f8904be60,1,126913053,609036,0,0x6a78e84fa0edad4d99eb90edc041cdbf85925961,0x09E18590E8f76b6Cf471b3cd75fE1A1a9D2B2c2b,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0xfc112ebc9825045718b628d4afc7c9c8f53c538b29db94faa63ed29f8904be60,1,126913053,609036,0,0x6a78e84fa0edad4d99eb90edc041cdbf85925961,0x09E18590E8f76b6Cf471b3cd75fE1A1a9D2B2c2b,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0x8d2f5b65ca23332db1e0a63dbe4e7fc3db38f73bff98d4abdc9ea37543fc98bb,1,126913090,484918,0,0x60d04ad00fef9efe79665d5b0a73828f8bfe198d,0x6fD58f5a2F3468e35fEb098b5F59F04157002407,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0xcabd731a9b68467d5a2854a47bdd68c243b21a5359b2506dbfd3417d294695f4,4,126913110,805287,0,0x905dfcd5649217c42684f23958568e533c711aa3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8
0x56afd441ebf5a2bca228c48c63cb36e9cf328cf7ad21c94474ceae39ceea4fc3,1,126913136,661138,0,0x47888c34e9aa879363e94e5302681e763b18d39e,0x6694340fc020c5E6B96567843da2df01b2CE1eb6,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0x2386c68c60f4396c41cf9af77183c19c36e9761c29c6d2f4751d495ea0d24851,1,126913139,700507,0,0xcb0e5bfa72bbb4d16ab5aa0c60601c438f04b4ad,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9
0xb0a1d3a3ef6d316f58ff6ef02dbb1dc464159fce1cc03fe0165baadbf70c9bb7,1,126913200,1834706,0,0x8526b5cfabefd5219a28644190493df188dce4da,0x09E18590E8f76b6Cf471b3cd75fE1A1a9D2B2c2b,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9
0xb0a1d3a3ef6d316f58ff6ef02dbb1dc464159fce1cc03fe0165baadbf70c9bb7,1,126913200,1834706,0,0x8526b5cfabefd5219a28644190493df188dce4da,0x09E18590E8f76b6Cf471b3cd75fE1A1a9D2B2c2b,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9
0xb0a1d3a3ef6d316f58ff6ef02dbb1dc464159fce1cc03fe0165baadbf70c9bb7,1,126913200,1834706,0,0x8526b5cfabefd5219a28644190493df188dce4da,0x09E18590E8f76b6Cf471b3cd75fE1A1a9D2B2c2b,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9
0xb0a1d3a3ef6d316f58ff6ef02dbb1dc464159fce1cc03fe0165baadbf70c9bb7,1,126913200,1834706,0,0x8526b5cfabefd5219a28644190493df188dce4da,0x09E18590E8f76b6Cf471b3cd75fE1A1a9D2B2c2b,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9
0x6ebef9a65fecbdab313ddb99b62c2bebfa1c7b05e5288d40979d2b26d3030d18,1,126913211,804013,0,0x905dfcd5649217c42684f23958568e533c711aa3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8
0xc08cb9a23d96d4702d7c22066f110472955f18a06808931b3a9a14606fa9f6c9,3,126913333,1061409,0,0x6a78e84fa0edad4d99eb90edc041cdbf85925961,0x09E18590E8f76b6Cf471b3cd75fE1A1a9D2B2c2b,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0xc08cb9a23d96d4702d7c22066f110472955f18a06808931b3a9a14606fa9f6c9,3,126913333,1061409,0,0x6a78e84fa0edad4d99eb90edc041cdbf85925961,0x09E18590E8f76b6Cf471b3cd75fE1A1a9D2B2c2b,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0xc08cb9a23d96d4702d7c22066f110472955f18a06808931b3a9a14606fa9f6c9,3,126913333,1061409,0,0x6a78e84fa0edad4d99eb90edc041cdbf85925961,0x09E18590E8f76b6Cf471b3cd75fE1A1a9D2B2c2b,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0xc08cb9a23d96d4702d7c22066f110472955f18a06808931b3a9a14606fa9f6c9,3,126913333,1061409,0,0x6a78e84fa0edad4d99eb90edc041cdbf85925961,0x09E18590E8f76b6Cf471b3cd75fE1A1a9D2B2c2b,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0xc08cb9a23d96d4702d7c22066f110472955f18a06808931b3a9a14606fa9f6c9,3,126913333,1061409,0,0x6a78e84fa0edad4d99eb90edc041cdbf85925961,0x09E18590E8f76b6Cf471b3cd75fE1A1a9D2B2c2b,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0xc08cb9a23d96d4702d7c22066f110472955f18a06808931b3a9a14606fa9f6c9,3,126913333,1061409,0,0x6a78e84fa0edad4d99eb90edc041cdbf85925961,0x09E18590E8f76b6Cf471b3cd75fE1A1a9D2B2c2b,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0xdacc14aaca4724114971c27821ca6a797a4e7beb2faec1c6c0550b1f30d5ed92,3,126913360,807150,0,0xb1a471f7eac08b42df7f9fe625dac59bfe1f7358,0x188fb5f5Ae5BBE4154d5778F2bbb2Fb985c94d25,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8
0xa3a069d340b9e4fe7faf1758ba2cfb6975790fde83ec7ee4de9cba16184c86c1,1,126913392,797642,0,0x905dfcd5649217c42684f23958568e533c711aa3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8
0xcb02bc70df4f01f1d8da5880ad4b6a437eed69ea70b8ab89cfa820a0895cf960,1,126913481,704358,0,0xe01e0b5c707edee3ffc10b464115cc20073817a2,0x0341C0C0ec423328621788d4854119B97f44E391,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0xc620f184f04a0fd43c1ef23f86aa2659867e4455ec4f5c84a5de8ab1012cc1dd,1,126913486,941881,0,0x5a99e2211475fabcaa7dfadb9411596fde2f9a54,0x681A08B66850c5A4c537B7861ecDb8A67B582669,0x912CE59144191C1204E64559FE8253a0e49E6548
0xff08a742518b9092400b828dbb1599c64db8ba071db96f79ea4a3f0ae2f0cdda,1,126913519,1473710,0,0x74656efe9b164d82d0bc32b6cf6888f3f22f871f,0x244Ae62439C1Ef3187f244d8604ac2c391eF2b53,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8
0x9c676c3dc29ad14438ee0541f503b27f8c9e32d0acdf39373dbd6edd160bb29e,1,126913553,535021,0,0xbe0a388ae4819044849aca624e9e6c552fe10d8a,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xaf88d065e77c8cC2239327C5EDb3A432268e5831
0x0399843a5662bf65fc6c5b083e766504fbd671e4e9062998a36024fa1c62c882,1,126913554,684666,0,0xbe0a388ae4819044849aca624e9e6c552fe10d8a,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xaf88d065e77c8cC2239327C5EDb3A432268e5831
0x75659a12768ed0b4ddc19769bd77662b9c0fb17708a6340cfb1f5e7ad53fbdf4,1,126913601,828431,0,0x11eecdbd8f2d670016d061e4c064072e6158ede2,0x155f0DD04424939368972f4e1838687d6a831151,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0xd94dcc00fadcd2062bcaf2ec6b1ed36b02ed4c8c17d42ecdb649aed4d091c209,1,126913655,631540,0,0x6aeb4449b6364f6f0a5b59b30a490dddf38602bc,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8
0x0123cf11a8d8f7fef045f8886668537a28c45af18fd170585e50749b882cc7fc,3,126913670,479033,0,0x60d04ad00fef9efe79665d5b0a73828f8bfe198d,0x6fD58f5a2F3468e35fEb098b5F59F04157002407,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0xace22c1c8917dc92fe6a90749a32abbb5239c6c7043643d3318b4e2be9ab87b8,2,126913673,648501,0,0xcb0e5bfa72bbb4d16ab5aa0c60601c438f04b4ad,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9
0x21ac5607080bf223c3ef5d19e10bc7b33b5d4b312bf7f1315158f9ff149c6ecc,1,126913728,1077216,0,0x6a78e84fa0edad4d99eb90edc041cdbf85925961,0x09E18590E8f76b6Cf471b3cd75fE1A1a9D2B2c2b,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0x21ac5607080bf223c3ef5d19e10bc7b33b5d4b312bf7f1315158f9ff149c6ecc,1,126913728,1077216,0,0x6a78e84fa0edad4d99eb90edc041cdbf85925961,0x09E18590E8f76b6Cf471b3cd75fE1A1a9D2B2c2b,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0x21ac5607080bf223c3ef5d19e10bc7b33b5d4b312bf7f1315158f9ff149c6ecc,1,126913728,1077216,0,0x6a78e84fa0edad4d99eb90edc041cdbf85925961,0x09E18590E8f76b6Cf471b3cd75fE1A1a9D2B2c2b,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0x21ac5607080bf223c3ef5d19e10bc7b33b5d4b312bf7f1315158f9ff149c6ecc,1,126913728,1077216,0,0x6a78e84fa0edad4d99eb90edc041cdbf85925961,0x09E18590E8f76b6Cf471b3cd75fE1A1a9D2B2c2b,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0x21ac5607080bf223c3ef5d19e10bc7b33b5d4b312bf7f1315158f9ff149c6ecc,1,126913728,1077216,0,0x6a78e84fa0edad4d99eb90edc041cdbf85925961,0x09E18590E8f76b6Cf471b3cd75fE1A1a9D2B2c2b,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0x21ac5607080bf223c3ef5d19e10bc7b33b5d4b312bf7f1315158f9ff149c6ecc,1,126913728,1077216,0,0x6a78e84fa0edad4d99eb90edc041cdbf85925961,0x09E18590E8f76b6Cf471b3cd75fE1A1a9D2B2c2b,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0x21ac5607080bf223c3ef5d19e10bc7b33b5d4b312bf7f1315158f9ff149c6ecc,1,126913728,1077216,0,0x6a78e84fa0edad4d99eb90edc041cdbf85925961,0x09E18590E8f76b6Cf471b3cd75fE1A1a9D2B2c2b,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0x14c0a94cd95d6c93b1692c44f0f16b56b23576d0e38e60d9d4a110ad38119869,1,126913758,1896212,0,0x905dfcd5649217c42684f23958568e533c711aa3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8
0xada276a0fc5882ed8aa72767aad6a10785748727ca7bf4e53ac24d348bb21269,2,126913760,797093,0,0x905dfcd5649217c42684f23958568e533c711aa3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8
0xf14a02d90e2077725f2de8845e8fd3131ac6e19cb6e24d3241fdf4bef5cbd4ea,1,126913780,835144,0,0x11eecdbd8f2d670016d061e4c064072e6158ede2,0x155f0DD04424939368972f4e1838687d6a831151,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0x2150829f3060db8fc44a105be279dc410f8b8c3a2d7d032f7a5493eb081174d6,1,126913858,941582,0,0xc9da32c3b444f15412f7feac6104d1e258d23b1b,0x3d9907F9a368ad0a51Be60f7Da3b97cf940982D8,0x912CE59144191C1204E64559FE8253a0e49E6548
0xe4b56daefbf5bcdd02b1c2f2cacd8cd8441dab5dcd82f6ca1ea5a717551d3897,1,126913876,1458631,0,0xaa6d06ceb39132b720b54259b70f41f9c975782a,0xD77B108d4f6cefaa0Cae9506A934e825BEccA46E,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8
0x5aada037033c8e06891f8085863c2d8be7c06547c7762754176177be9c901e0a,1,126913912,271837,0,0x4bd82226469519cb9336303ba2de3897d7ec2a15,0x371c7ec6D8039ff7933a2AA28EB827Ffe1F52f07,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0xa2a3206413b8ef0003d88ae420e4750b7b082b315e634fe2074206b3a3e40a1d,1,126913941,672662,0,0xbf6cbb1f40a542af50839cad01b0dc1747f11e18,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x912CE59144191C1204E64559FE8253a0e49E6548
0x1492e382e6f415988223e09eddd1a334149ee0114b22f15ed438655d80c7177d,1,126913945,441025,0,0x4bd82226469519cb9336303ba2de3897d7ec2a15,0x371c7ec6D8039ff7933a2AA28EB827Ffe1F52f07,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0x6d9bdee8d56f9f804820b546a7ac5ab9ce5021f789f4a6cda466ba3fa51f818a,1,126913961,1003148,0,0x044838a9d24a8bfcfd76338e83f9d8a0e2b31f8a,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xB8A1fB453FBa462B854cb63adfc922dE2c985256
0xe5e493c51380c13264ba769c229e2ad4bb48a2657a54c3227b1e9e30d49d9a74,1,126914003,835932,0,0x8b7e5d16ea7fc0a130940fcdec092bfa02a461c2,0x2e516BA5Bf3b7eE47fb99B09eaDb60BDE80a82e0,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0x43c7b1a7073109cab9e70708adfd65d090b2f854c6d0b53d5caa3068c484b1ee,1,126914011,1234233,0,0x905dfcd5649217c42684f23958568e533c711aa3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8
0x43c7b1a7073109cab9e70708adfd65d090b2f854c6d0b53d5caa3068c484b1ee,1,126914011,1234233,0,0x905dfcd5649217c42684f23958568e533c711aa3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8
0x374e64c736b2c253f3357e0067d01661b79b76bffae2f839ebe86fe170d95954,2,126914013,534684,0,0xa2d807f22a35e3c05a1ae096c719bf9eaf5e71e6,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9
0x2f27b9e1f040be916d9036a97dde9c4fb27f5b3cf176b4c1a93f43bb7e93d291,1,126914014,686741,0,0xa2d807f22a35e3c05a1ae096c719bf9eaf5e71e6,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9
0xdff2d391e3e1ebaab9057a0058f2bc2ce2be3f0334dde4b96ab64e20bf488a63,1,126914015,608486,0,0x8b7e5d16ea7fc0a130940fcdec092bfa02a461c2,0x2e516BA5Bf3b7eE47fb99B09eaDb60BDE80a82e0,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0x9e0f3838680cedc8ebbb3ed03a1c21d8472f53e3239b5d0b7a7d01f8dcbfba1a,1,126914026,801272,0,0x905dfcd5649217c42684f23958568e533c711aa3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8
0xcbac71ef009685d0fa6fbef5f0b79fb43a3d5216ee8abce1554637bd4a87070e,2,126914041,2283875,0,0xc858ee896af182ecee5c8b95d3e8cbbec058383e,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x986a3DB4317177b4F84b05127E9e39a7Abd7187A
0xcbac71ef009685d0fa6fbef5f0b79fb43a3d5216ee8abce1554637bd4a87070e,2,126914041,2283875,0,0xc858ee896af182ecee5c8b95d3e8cbbec058383e,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x986a3DB4317177b4F84b05127E9e39a7Abd7187A
0xcbac71ef009685d0fa6fbef5f0b79fb43a3d5216ee8abce1554637bd4a87070e,2,126914041,2283875,0,0xc858ee896af182ecee5c8b95d3e8cbbec058383e,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x986a3DB4317177b4F84b05127E9e39a7Abd7187A
0xbd860d1ee183d27730ef1088ff91904b33bef19e7628af40074f2561efb7120f,2,126914054,801272,0,0x905dfcd5649217c42684f23958568e533c711aa3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8
0x6b27ec62d8e6be05c4c848762e0f2174d0a7487334ec6510e5f89363ca84e51a,4,126914065,803832,0,0x905dfcd5649217c42684f23958568e533c711aa3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8
0x0836af74e32391d58c0c1d3c0f44f5dc739b79a453ef6e04845505b203267a4a,1,126914066,646791,0,0x4993e9d7c2c76760ac1cbd1674d44152a59daaed,0x11F98c7E42A367DaB4f200d2fdc460fb445CE9a8,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8
0x03bb58ef18b6ed63a60039498d3796839f5a283b6fbd6ec14fec9ed9e316ae52,1,126914098,623314,0,0x905dfcd5649217c42684f23958568e533c711aa3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8
0xb300ea0514cd3c8d2243d2f84edac893df02f2236e4fea4aab26b88ac81702e8,1,126914127,666902,0,0xbc103bba961501b1b8f85623bb027878c174622f,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xd26B0c6Ef8581E921AE41C66e508C62a581B709D
0xda2dfdede0ff923f388baee2a7de168fec023ece5e0a4e62c872a404f6cba704,1,126914180,802558,0,0x905dfcd5649217c42684f23958568e533c711aa3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8
0xc5b0127ce6e5d3e5da8eee48858ac8375164d8743f85df3f15d878c5395c5774,1,126914188,1276979,0,0x47888c34e9aa879363e94e5302681e763b18d39e,0x6694340fc020c5E6B96567843da2df01b2CE1eb6,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0x8e166f98d0e3f8a7ac2293f87851375c734900361516e1bf92c7780d81cc13fd,2,126914195,798797,0,0x0edc9d82ab8b7aa2405dee4e6d43d24030e6d549,0xB4E3EEec43Ebc04F28d31f2c021d15e9F56f0e54,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9
0xf0a4b572e801c2d99c2ffd709eab978158c7523fe292d72906065a0493992a49,1,126914315,1219604,0,0xcb0e5bfa72bbb4d16ab5aa0c60601c438f04b4ad,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9
0xf0a4b572e801c2d99c2ffd709eab978158c7523fe292d72906065a0493992a49,1,126914315,1219604,0,0xcb0e5bfa72bbb4d16ab5aa0c60601c438f04b4ad,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9
0xf0a4b572e801c2d99c2ffd709eab978158c7523fe292d72906065a0493992a49,1,126914315,1219604,0,0xcb0e5bfa72bbb4d16ab5aa0c60601c438f04b4ad,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9
0x59c9232373abba5c4cc7d4456c49ec8b745f5004650e7fa50f7a2d241e3dd308,1,126914339,700755,0,0x0c1cf6883efa1b496b01f654e247b9b419873054,0x6C2C06790b3E3E3c38e12Ee22F8183b37a13EE55,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0x59c9232373abba5c4cc7d4456c49ec8b745f5004650e7fa50f7a2d241e3dd308,1,126914339,700755,0,0x0c1cf6883efa1b496b01f654e247b9b419873054,0x6C2C06790b3E3E3c38e12Ee22F8183b37a13EE55,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0x8cbca04eafff47fe989224420e5a2604f7a359aa3b1c97269d19a73ea95fe4fa,1,126914358,519972,0,0x0edc9d82ab8b7aa2405dee4e6d43d24030e6d549,0xB4E3EEec43Ebc04F28d31f2c021d15e9F56f0e54,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9
0x910489d1228b49af0e93bf80eb33f789d115b37c09065c1faccdf9b63d0d77ae,4,126914370,1257248,0,0x4bd82226469519cb9336303ba2de3897d7ec2a15,0x371c7ec6D8039ff7933a2AA28EB827Ffe1F52f07,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0xd77a77e0156457eb008f7018a92c3b51813ae679b09d7269437d18265281a9b7,2,126914400,787601,0,0x24d3e3a9cb7962bd6e62e154c51a0528fffc7be0,0x912CE59144191C1204E64559FE8253a0e49E6548,0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9
0xec8b5daa22457cc578ff18b238930619950cb2378c4c2a8c7e10c076cb37b200,1,126914424,270559,0,0x4bd82226469519cb9336303ba2de3897d7ec2a15,0x371c7ec6D8039ff7933a2AA28EB827Ffe1F52f07,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0xbaa156f2e5b3346d9acc15be7faeec79739014e1ba0b59620a10f6fe35bd79b1,2,126914480,1041605,0,0xb77a493a4950cad1b049e222d62bce14ff423c6f,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8
0x987eb665b98d016c3135fc3c7835eb0545a4d42badc5922c3cd1c91a5d1b2522,1,126914530,882819,0,0xb6dd51d5425861c808fd60827ab6cfbffe604959,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFEa7a6a0B346362BF88A9e4A88416B77a57D6c2A
0x1b8a3e797f3e22dacbc99d1e5ed4912460b1be13d239111e04f25a5333aab17c,2,126914556,1621636,0,0x57b85fef094e10b5eecdf350af688299e9553378,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xaf88d065e77c8cC2239327C5EDb3A432268e5831
0x1b8a3e797f3e22dacbc99d1e5ed4912460b1be13d239111e04f25a5333aab17c,2,126914556,1621636,0,0x57b85fef094e10b5eecdf350af688299e9553378,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xaf88d065e77c8cC2239327C5EDb3A432268e5831
0x6c20440becc4352e2da77ecee02a8c03065613372f438adeab83babdee9bd201,1,126914574,1480681,0,0x49bb23dfae944059c2403bcc255c5a9c0f851a8d,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xF19547f9ED24aA66b03c3a552D181Ae334FBb8DB
0x704d06c7644165a0cf8e73a882f7c53cb4c0390a48be72fe08c67e4a42e73378,1,126914588,972607,0,0xe478af0a1e3ccb4afce648a9360c7ab730cd2e81,0x15b2fb8f08E4Ac1Ce019EADAe02eE92AeDF06851,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0xfdeb2cc85f442b21cf5d22e25e57f30042e49c172c169a7aad856d2e6032e8cb,2,126914600,1236074,0,0x47888c34e9aa879363e94e5302681e763b18d39e,0x6694340fc020c5E6B96567843da2df01b2CE1eb6,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1
0x1557f9990bac2d4b820b679168652b35a662f2207c9f26f397dd11c32a44093a,1,126914610,806355,0,0x905dfcd5649217c42684f23958568e533c711aa3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8
